id,label,label_id,timestamp,year,month,day,year_month,source_dataset,text
1643,True,0,2023-03-18 08:34:02,2023,3,18,2023-03,vnexpress.net,"chính phủ singapore dành cho học sinh lớp 8-10 học bổng tài trợ 100 học phí , ký túc xá và sinh hoạt phí để ứng viên học hai năm trung học và hai năm dự bị đại học tại nước này học bổng asean du học bậc phổ thông tại singapore ,"
299,False,1,2023-03-30 07:04:59,2023,3,30,2023-03,tuoitre.vn,"sẽ ra tòa tại saint omer vào ngày 20-6 . người phụ nữ này có nguy cơ bị phạt 12.000 euro 13.000 usd , nhưng không phải ngồi tù , nếu bị kết tội tại phiên tòa"
2795,False,1,2023-03-30 19:43:00,2023,3,30,2023-03,baotintuc.vn,"phó thủ tướng chính phủ trần lưu quang làm trưởng ban chỉ đạo liên ngành hội nhập quốc tế về chính trị , an ninh , quốc phòng trưởng ban chỉ đạo liên ngành hội nhập quốc tế về kinh tế là phó thủ tướng chính phủ lê văn thành"
2572,True,0,2023-04-17 18:47:00,2023,4,17,2023-04,baochinhphu.vn,"số vốn còn lại chưa giao kế hoạch là hơn 576 tỷ đồng thuộc 5 bộ , cơ quan trung ương gồm bộ nội vụ , văn phòng trung ương đảng , tòa án nhân dân tối cao , bộ tư pháp , đài truyền hình việt nam , chủ yếu do các dự án chưa hoàn thiện thủ tục quyết định đầu tư . tổng kế hoạch vốn ngân sách nhà nước năm 2023 thủ tướng chính phủ giao cho 16 bộ , cơ quan trung ương là hơn 34.000 tỷ đồng ."
2393,True,0,2023-03-09 16:49:00,2023,3,9,2023-03,baochinhphu.vn,việt nam và trung quốc sẽ tiếp tục hợp tác chặt chẽ cùng nhau thúc đẩy du lịch hai nước phục hồi và phát triển lành mạnh . chính phủ trung quốc dự kiến đưa việt nam vào danh sách thí điểm mở cửa du lịch theo đoàn từ ngày 153 tới đây
416,False,1,2023-03-18 10:35:15,2023,3,18,2023-03,plo.vn,"tp đà nẵng có 1.280 cơ sở lưu trú , 20 khu điểm du lịch và 370 đơn vị lữ hành . dù chưa có đoàn khách trung quốc nào đến đà nẵng nhưng các doanh nghiệp , cơ sở kinh doanh đều sẵn sàng chuẩn bị để đón thị trường khách này"
867,True,0,2023-03-05 12:33:00,2023,3,5,2023-03,baochinhphu.vn,"kế hoạch cũng đặt ra yêu cầu bám sát chủ đề "" năm du lịch quốc gia 2023 - bình thuận - hội tụ xanh "" , đảm bảo hoạt động truyền thông , quảng bá truyền tải được thông điệp chủ đạo của sự kiện , tạo được sự lan tỏa rộng rãi đến du khách trong và ngoài nước"
2040,True,0,2023-03-30 15:40:00,2023,3,30,2023-03,baotintuc.vn,"hiện nay , xe điện dần trở thành xu thế trên thế giới và tại việt nam . vì vậy , việc quản lý chất lượng xe điện là cần thiết và mang tính cấp bách ."
245,True,0,2023-03-13 15:00:00,2023,3,13,2023-03,baochinhphu.vn,"mặt hàng này đã có 5 lần tăng , 2 lần giảm và một lần giữ nguyên dư địa quỹ bình ổn xăng dầu của một số doanh nghiệp đầu mối tiếp tục dương lớn ."
2473,False,1,2023-03-07 15:28:00,2023,3,7,2023-03,baochinhphu.vn,"bốn cái tên còn lại nằm trong danh sách là singapore , bangkok thái lan , yogyakarta thành phố nằm trên đảo java , indonesia và kuala lumpur malaysia . gợi ý 5 điểm đến an toàn nhất khu vực dành cho phụ nữ đi du lịch một mình ."
1971,True,0,2023-03-15 16:21:07,2023,3,15,2023-03,nld.com.vn,là chứng nhận năng lực xét nghiệm chẩn đoán y khoa đạt tiêu chuẩn cao do liên hiệp các hội khoa học và kỹ thuật việt nam công nhận . chứng chỉ iso 15189 : 2012
1867,False,1,2023-03-27 20:43:32,2023,3,27,2023-03,tienphong.vn,"liều liên hệ với 1 người khác để đặt mua khống 1 bộ hồ sơ , gồm : 1 hóa đơn , 1 tem máy , 1 bộ chứng thư giám định của công ty có trụ sở tại tp.hcm"
370,False,1,2023-03-24 14:34:29,2023,3,24,2023-03,tuoitre.vn,"lý hoàng nam dù là hạt giống số 1 của giải , anh vẫn phải cần tới 3 ván mới có thể đánh bại blake ellis úc ."
171,False,1,2023-03-31 10:33:00,2023,3,31,2023-03,baotintuc.vn,"năm 2023 , bộ giao thông vận tải được thủ tướng chính phủ giao 94.161 tỷ đồng . đến nay , bộ giao thông vận tải đã giao chi tiết cho các dự án với tổng số 94.135 tỷ đồng đạt 99,97 ."
1652,True,0,2023-03-21 11:14:00,2023,3,21,2023-03,nld.com.vn,"nga , không phải là thành viên của icc , cho biết lệnh bắt giữ nêu trên là vô nghĩa . moscow đã nhiều lần bác bỏ cáo buộc rằng lực lượng của họ phạm tội ác chiến tranh ở ukraine . bắt giữ tổng thống vladimir putin"
1693,True,0,2023-03-01 20:24:29,2023,3,1,2023-03,plo.vn,lễ hội pháo hoa quốc tế đà nẵng sẽ trở lại sau ba năm tạm dừng vì dịch bệnh covid-19
1136,False,1,2023-04-16 14:52:00,2023,4,16,2023-04,baochinhphu.vn,hoạt động hợp tác giữa hai bên đã bị phải tạm dừng do ảnh hưởng của dịch covid-19 vừa qua .
2192,True,0,2023-03-28 19:00:00,2023,3,28,2023-03,thanhnien.vn,"tờ daily mail ngày 28.3 đưa tin một người săn vàng nghiệp dư vừa tìm được một cục vàng khổng lồ trị giá 240.000 aud 3,76 tỉ đồng . khối vàng vừa được phát hiện tại khu "" tam giác vàng "" ở úc"
2767,False,1,2023-03-23 08:39:02,2023,3,23,2023-03,tienphong.vn,khi khám nghiệm tử thi ông phước có chứng kiến vết đạn xuyên vào đầu lực từ bên trái .
997,True,0,2023-03-23 23:03:00,2023,3,23,2023-03,plo.vn,chiếc xe máy dựng ở mép cầu đang sáng đèn nhưng không có người . trong xe máy có điện thoại và giấy tờ tùy thân của chị n nên đã nghi chị n đã nhảy cầu .
2730,True,0,2023-03-23 07:48:26,2023,3,23,2023-03,plo.vn,"tòa án hình sự quốc tế icc có trụ sở tại the hague , hà lan . icc có quyền truy tố các tội do công dân của các quốc gia thành viên gây ra hoặc do các chủ thể khác gây ra trên lãnh thổ của các quốc gia thành viên . icc hiện có 123 nước thành viên . icc có thẩm quyền bắt giữ đối với những cá nhân mà tổ chức này cho rằng phạm tội nghiêm trọng và gây quan ngại cho cộng đồng quốc tế"
2601,True,0,2023-03-29 13:48:19,2023,3,29,2023-03,tuoitre.vn,hãng tin reuters dẫn nguồn thạo tin ngày 28-3 giờ mỹ cho biết ông mike pence được yêu cầu làm chứng về những đoạn hội thoại với cựu tổng thống donald trump trong giai đoạn trước ngày 6-1-2021 .
2165,False,1,2023-03-10 10:08:05,2023,3,10,2023-03,tuoitre.vn,"trong thế chiến thứ nhất có khoảng 2.400 chiến sĩ đã bị kết án tử hình hay chung thân khổ sai , trong đó có 600 trường hợp bị hành quyết . số người được phục hồi danh dự chỉ khoảng 50 trường hợp"
672,True,0,2023-03-30 19:43:00,2023,3,30,2023-03,baotintuc.vn,thủ tướng chính phủ phạm minh chính vừa ký quyết định 320 qđ-ttg kiện toàn nhân sự ban chỉ đạo quốc gia về hội nhập quốc tế . quyết định số 596 qđ-ttg theo quyết định số 596 qđ-ttg của thủ tướng chính phủ về việc thành lập ban chỉ đạo quốc gia về hội nhập quốc tế
1823,False,1,2023-03-20 10:57:00,2023,3,20,2023-03,thanhnien.vn,trường trưng vương được thành lập từ năm 1917 tại hà nội với tên gọi trường nữ sư phạm trường thpt trưng vương có lịch sử đặc biệt .
1483,False,1,2023-03-16 06:58:08,2023,3,16,2023-03,vnexpress.net,"sở y tế bình định , hai ca nhẹ đã được cho về , 11 người ở lại bệnh viện điều trị ."
1549,True,0,2023-03-16 09:04:14,2023,3,16,2023-03,dantri.com.vn,"dọn dẹp theo quy tắc "" một lần chạm "" có nghĩa cất đồ đạc sau khi bạn "" chạm "" vào chúng . một trong những sai lầm lớn nhất trong dọn dẹp nhà cửa mà chúng ta thường mắc phải là để đồ đạc không đúng vị trí . việc sắp xếp đồ vật đúng cách , đúng vị trí là điều quan trọng để dọn dẹp lại căn phòng và quản lý đồ đạc tốt hơn"
1958,True,0,2023-03-20 19:14:29,2023,3,20,2023-03,tuoitre.vn,"tiktok không chỉ khiến người dùng nghiện mạng , gây mất tập trung trong công việc hay nhiệm vụ nó còn có nguy cơ làm mất các dữ liệu cá nhân nhạy cảm do vô tình tiết lộ cuộc sống riêng tư qua các video của chính mình ,"
212,True,0,2023-03-06 19:51:28,2023,3,6,2023-03,tuoitre.vn,"theo đó , sở giáo dục và đào tạo tp.hcm yêu cầu các đơn vị giáo dục trên địa bàn rà soát , kiểm tra các điều kiện để đảm bảo an toàn thông tin của học sinh , sinh viên , giáo viên ;"
1925,False,1,2023-03-28 17:44:14,2023,3,28,2023-03,dantri.com.vn,"thí sinh chỉ được mang vào phòng thi : bút viết , bút chì , compa , tẩy , thước kẻ , thước tính ; máy tính bỏ túi không có chức năng soạn thảo văn bản , không có thẻ nhớ ; atlat địa lí việt nam đối với môn thi địa lí ."
2642,False,1,2023-03-31 20:53:25,2023,3,31,2023-03,tuoitre.vn,"ubnd huyện bình chánh buộc tài xế này phải chở số rác xả bậy đến điểm tập kết , xử lý ."
216,False,1,2023-03-29 18:58:13,2023,3,29,2023-03,dantri.com.vn,"tổng thống nga vladimir putin ngày 253 tuyên bố , theo yêu cầu của minsk , moscow sẽ triển khai vũ khí hạt nhân chiến thuật ở belarus , tương tự như những gì mỹ đã làm trên lãnh thổ của các đồng minh ."
2989,True,0,2023-03-23 08:26:59,2023,3,23,2023-03,plo.vn,các nhà sản xuất vũ khí của bulgaria đã có sự phát triển mạnh mẽ kể từ khi xung đột tại ukraine nổ ra .
1420,True,0,2023-03-04 06:43:45,2023,3,4,2023-03,tuoitre.vn,"tổng thống thứ 46 của mỹ joe biden đứng thứ 3 đáng chú ý , người đứng thứ 5 trong bảng xếp hạng là tổng thống ukraine volodymyr zelensky"
129,True,0,2023-03-21 08:12:00,2023,3,21,2023-03,thanhnien.vn,"các ngành khoa học cơ bản như toán học , vật lý , địa chất học , hải dương học , triết học ... trong những năm qua tại một số trường đh hầu như không tuyển đủ chỉ tiêu , có ngành phải ' đóng cửa ' ..."
3060,True,0,2023-03-15 08:41:00,2023,3,15,2023-03,nld.com.vn,"cục viễn thông , bộ thông tin và truyền thông tt-tt vừa có văn bản gửi các doanh nghiệp viễn thông di động về việc đề nghị triển khai các giải pháp bảo đảm thuê bao phát triển mới , thuê bao được chuẩn hóa có thông tin thuê bao đúng quy định ."
839,False,1,2023-03-24 11:15:00,2023,3,24,2023-03,dantri.com.vn,"ukraine cũng nhận được một lượng lớn hỗ trợ từ các nước nato , bao gồm thiết bị quân sự , xe bọc thép và xe tăng leopard , cũng như khoảng 200.000 quân dự bị được huấn luyện ."
1883,False,1,2023-03-29 17:57:00,2023,3,29,2023-03,thanhnien.vn,"sự hợp tác , liên kết trong hoạt động du lịch giữa bình định và tổng công ty du lịch sài gòn là một trong những nội dung quan trọng thúc đẩy phát triển du lịch của tỉnh theo hướng an toàn , xanh , sạch , thân thiện , hấp dẫn , phát triển cả chiều rộng và chiều sâu trên cơ sở tận dụng , phát huy tiềm năng khác biệt , cơ hội nổi trội và lợi thế cạnh tranh gắn với bảo vệ môi trường , tài nguyên thiên nhiên , văn hóa , truyền thống chủ tịch ubnd tỉnh bình định khẳng định"
351,True,0,2023-03-24 10:02:52,2023,3,24,2023-03,tuoitre.vn,u23 việt nam vẫn cần thêm thời gian thấm nhuần triết lý của hlv philippe troussier . không thể kỳ vọng các cầu thủ u23 việt nam chơi tốt ngay lập tức khi phải làm quen với chiến thuật mới toanh
2257,False,1,2023-03-20 08:24:20,2023,3,20,2023-03,plo.vn,"theo ap , liên minh những người yêu nước vì sự thay đổi cpc - một nhóm hoạt động mạnh trong khu vực và thường xuyên tấn công vào lực lượng vũ trang của ch trung phi bị tình nghi thực hiện vụ tấn công . phát ngôn viên của cpc - ông mamadou koura bác bỏ các cáo buộc"
2853,True,0,2023-03-26 09:52:00,2023,3,26,2023-03,thanhnien.vn,chatgpt sử dụng hệ dữ liệu lớn đến từ hàng tỉ trang tài liệu đã được công bố trên khắp thế giới chatgpt có thể được sử dụng để phân tích và tổng hợp các tài liệu khoa học và báo cáo . có thể tạo ra các đề xuất nghiên cứu và phân tích dữ liệu . với sức mạnh tự học do đó nó có thể viết được một tiểu luận tốt với thông tin đầy đủ và tương đối chính xác
385,True,0,2023-02-12 20:21:00,2023,2,12,2023-02,baochinhphu.vn,"sự nhiệt tình và chuyên nghiệp của các thành viên đoàn cứu nạn cứu hộ việt nam đã được các lực lượng cứu hộ thổ nhĩ kỳ và quốc tế đánh giá cao . theo phóng viên ttxvn tại nam âu ,"
1244,True,0,2023-03-11 06:21:00,2023,3,11,2023-03,baotintuc.vn,"các trường tổ chức kỳ thi riêng tùy theo nhu cầu tuyển sinh , đặc thù của từng lĩnh vực ."
1623,True,0,2023-03-29 06:07:59,2023,3,29,2023-03,dantri.com.vn,"sau khi tông nhân viên bảo vệ , chiếc hyundai i10 tiếp tục bỏ chạy , va chạm với 2 ô tô khác và một xe máy . nạn nhân trong vụ việc đã tử vong ."
2239,True,0,2023-03-28 13:35:23,2023,3,28,2023-03,dantri.com.vn,"các chuyên gia hoài nghi vai trò của trung quốc trong việc kiến tạo hòa bình gần đây , vai trò của trung quốc trong việc làm trung gian hòa giải nối lại quan hệ ngoại giao giữa ả rập xê út và iran là một bước đột phá khiến cộng đồng quốc tế chú ý đến nỗ lực của bắc kinh nhằm thay thế trật tự thế giới do mỹ dẫn đầu"
1350,True,0,2023-03-25 09:35:01,2023,3,25,2023-03,dantri.com.vn,"bà phạm thị thanh trà đánh giá đây là nghị định rất khó , mang tính chính trị rất cao . khuyến khích , bảo vệ cán bộ năng động , sáng tạo , dám nghĩ , dám làm , dám đột phá vì lợi ích chung"
608,False,1,2023-04-11 16:49:00,2023,4,11,2023-04,baochinhphu.vn,"ts . kts đào ngọc nghiêm , phó chủ tịch hội quy hoạch phát triển đô thị việt nam , nguyên giám đốc sở quy hoạch và kiến trúc hà nội tuyến đường vành đai 4 sẽ giúp hà nội có điều kiện phát triển đô thị trung tâm"
